date,actual,ensemble_pred,fold,TrendAgent_pred,MomentumAgent_pred,VolatilityAgent_pred,SequenceAgent_pred,TrendAgent_weight,MomentumAgent_weight,VolatilityAgent_weight,SequenceAgent_weight
2022-08-12,0.0167873002800909,0.00024078843125607818,38,-4.229473584825994e-08,-0.009270070120692253,0.0017406862461939454,0.00024078843125607818,5.068400651511513e-25,2.0587575610481978e-96,1.7736243826447503e-103,1.0
2022-08-15,0.0041124152653171,0.00012516191054601222,38,-0.00010043771382379975,-0.01242002286016941,0.001784927793778479,0.00012516191054601222,5.008724717521081e-25,3.9612996852409957e-97,1.8967239454268274e-103,1.0
2022-08-16,0.0019567958869225,0.00010192276386078447,38,-0.00013063181682500626,-0.01055523008108139,0.002040412276983261,0.00010192276386078447,4.953156464083343e-25,6.14722162082934e-98,1.9776519408640894e-103,1.0
2022-08-17,-0.0071233358375415,0.00013442225463222712,38,-0.00015895871987214286,0.00019649385649245232,0.0014337025349959731,0.00013442225463222712,5.137821197157676e-25,6.098618140845151e-98,1.6514446400302962e-103,1.0
2022-08-18,0.0029021360879851,0.00026217070990242064,38,-0.00018530281133737297,-0.012110770680010319,0.0019858963787555695,0.00026217070990242064,5.030462848240975e-25,1.008408462376418e-98,1.7369989728111124e-103,1.0
2022-08-19,-0.0135292805801535,0.0003127295640297234,38,-0.00020955684930161283,-0.006807421334087849,0.000967957719694823,0.0003127295640297234,5.264328970141166e-25,1.6118514725277222e-98,1.6366952985283386e-103,1.0
2022-08-22,-0.0210422551758285,0.0004758869472425431,38,-0.00026872202652538366,-0.004466087557375431,-0.00013580192171502858,0.0004758869472425431,5.474822424897388e-25,2.0375936379705274e-98,1.6904382918039446e-103,1.0
2022-08-23,-0.0024222338836597,0.0007226121961139143,38,-0.00028372536823029334,-0.010151310823857784,-0.0010748406639322639,0.0007226121961139143,6.296819404713959e-25,5.489570077573015e-99,2.090552594117257e-103,1.0
2022-08-24,0.0031961236610583,0.0007786710630171001,38,-0.00029624195902297923,-0.010824083350598812,-0.0005027627921663225,0.0007786710630171001,5.955952090785998e-25,1.0324806286853357e-99,1.9518228896418991e-103,1.0
2022-08-25,0.0140189099839439,0.0007071345462463796,38,-0.0003062225665378365,-0.0005696759326383471,0.0008492476772516966,0.0007071345462463796,5.537389133167135e-25,9.410837374249438e-100,1.9710285295345556e-103,1.0
2022-08-26,-0.0344350627851148,0.0005075469380244613,38,-0.00031362852157031324,-0.004956912714987993,0.001851176260970533,0.0005075469380244613,5.676518859330837e-25,1.0977965928405272e-99,1.8901945254902984e-103,1.0
2022-08-29,-0.0066343708065463,0.0007339867879636586,38,-0.0003200540052921757,-0.007023526355624199,-0.0005780935171060264,0.0007339867879636586,7.074765036485489e-25,2.5091192142959493e-99,2.4734469716501414e-103,1.0
2022-08-30,-0.0110384028657596,0.0008175703114829957,38,-0.0003169895987428311,-0.009019002318382263,-0.00012706541747320443,0.0008175703114829957,8.099752210530867e-25,5.159525343666721e-99,2.7710065368636413e-103,1.0
2022-08-31,-0.0076383010100272,0.0008860579691827297,38,-0.0003113186518139125,0.0031992446165531874,0.00014322675997391343,0.0008860579691827297,9.175683126727339e-25,3.844068588203839e-99,3.0005799787920246e-103,1.0
2022-09-01,0.0031329663612663,0.0008994697127491236,38,-0.0003030670141664787,0.001676431973464787,-0.001040916657075286,0.0008994697127491236,6.304782475231788e-25,4.5011369080278366e-99,1.513632830638601e-103,1.0
2022-09-02,-0.0106002976510288,0.0007892365683801472,38,-0.0002922710354760909,0.005723422393202782,0.0016341267619282007,0.0007892365683801472,6.775253928257768e-25,2.9593017882603685e-99,1.4237555437502048e-103,1.0
2022-09-06,-0.0037803444728108,0.0007837846060283482,38,-0.00022454789787265,0.003222857369109988,0.0023819031193852425,0.0007837846060283482,7.761519723920601e-25,1.8527141165813913e-99,1.0711865515370979e-103,1.0
2022-09-07,0.0178054325287989,0.0007504405803047121,38,-0.000201926709083558,0.0030028570909053087,0.003009252483025193,0.0007504405803047121,7.2846252724224805e-25,2.123186253298292e-99,1.2280071975600494e-103,1.0
2022-09-08,0.0065148717962701,0.0005244872299954295,38,-0.00017718569076934998,0.0006049044895917177,0.0026662624441087246,0.0005244872299954295,6.355290532565307e-25,2.154577919895585e-99,1.6965171628593979e-103,1.0
2022-09-09,0.0154161220800999,0.0003710415621753782,38,-0.00015042676538470868,0.0021579735912382603,0.0014568703481927514,0.0003710415621753782,6.118085945949579e-25,2.4305379265759286e-99,1.8287342504320437e-103,1.0
